cell_name,knee_cycle,cap_end,cap_max,cap_mean,cap_mid,cap_min,cap_range,cap_start,cap_std,dQ_kurtosis,dQ_mean,dQ_min,dQ_skewness,dQ_std,drop_ratio,exp_a,exp_b,exp_c,linear_intercept,linear_r2,linear_slope,log_var_dQ,quad_a,quad_b,total_drop
SEV_batch3_c003,600,1.0635946,1.0655342,1.0646292,1.064914,1.0622736,0.0032606,1.0622736,0.00064866117,5.634589,1.3343434e-05,-0.0002782,1.8181202,0.00015824477,-0.49969703,0.68705827,0.0015660058,0.37810862,1.0651779,0.23379488,-1.0865451e-05,-7.6013412,-5.599393e-07,4.5688415e-05,-0.001321
SEV_batch3_c004,441,1.0738586,1.075265,1.0745099,1.0749583,1.0717411,0.0035239,1.0717411,0.00055782415,6.8605747,2.1388889e-05,-0.0002481,2.0055487,0.00014343746,-0.341819,0.3459358,0.0009771077,0.72874296,1.0746824,0.031252664,-3.4162779e-06,-7.686675,-5.5396663e-07,5.2534353e-05,-0.0021175
SEV_batch3_c006,549,1.04378,1.0630716,1.0538423,1.0538685,1.04378,0.0192916,1.0620248,0.0058168876,7.1003575,-0.00018429091,-0.0004323,1.860312,0.0001490983,1.2368966,1.043879,0.019274555,0.019958861,1.0640078,0.9978469,-0.00020129593,-7.6530547,-4.0729745e-08,-0.00019718222,0.0182448
SEV_batch3_c007,389,1.0684743,1.070919,1.0701404,1.0703938,1.0664694,0.0044496,1.0664694,0.0007267537,7.461214,2.0251515e-05,-0.0025795,-0.11491172,0.0005831938,-0.48911938,0.08948853,9.325432e-05,0.98065597,1.0701447,1.13013475e-05,-8.463786e-08,-6.4683743,-5.8430646e-07,5.8930316e-05,-0.0020049
SEV_batch3_c008,426,1.067026,1.0687144,1.0679626,1.0686038,1.0636606,0.0050538,1.0636606,0.000793466,11.3976145,3.399394e-05,-0.0002425,2.9122999,0.00019053306,-0.31918597,0.09365703,0.0006614081,0.97433656,1.0679944,0.0005239338,-6.291857e-07,-7.440059,-8.272676e-07,8.2924846e-05,-0.0033654
SEV_batch3_c009,371,1.0724456,1.0733707,1.0728145,1.0731695,1.0683683,0.0050024,1.0683683,0.000738321,13.216748,4.118485e-05,-0.0002881,3.147465,0.00018668761,-0.1507748,3.7269368e-11,9.9959725e-06,1.0728145,1.072647,0.016809402,3.3161464e-06,-7.457769,-6.6704604e-07,7.06878e-05,-0.0040773
SEV_batch3_c010,102,1.0623909,1.0650008,1.0643436,1.0648276,1.0608749,0.0041259,1.0608749,0.0006952861,5.3097997,1.5313131e-05,-0.0013464,-0.35133737,0.00041213963,-0.61646473,0.09289365,0.0007523581,0.97148484,1.0643793,0.00086678844,-7.091407e-07,-6.7699113,-6.8150825e-07,6.81232e-05,-0.001516
SEV_batch3_c011,145,1.0682998,1.0707607,1.0698026,1.0702596,1.0673251,0.0034356,1.0673251,0.00076973095,19.368671,9.845455e-06,-0.0009908,2.3593264,0.00022816114,-0.66784805,0.86290085,0.0017985599,0.20767733,1.070594,0.34534305,-1.5670277e-05,-7.2835164,-6.4511676e-07,4.9486516e-05,-0.0009747
SEV_batch3_c012,463,1.0755343,1.076943,1.0763037,1.0766205,1.0731678,0.0037752,1.0731678,0.0005904489,17.910149,2.390404e-05,-0.0009325,2.6721075,0.0002287822,-0.3145944,0.35514078,0.001281626,0.7213904,1.0765359,0.050559215,-4.599333e-06,-7.2811556,-5.475576e-07,5.070398e-05,-0.0023665
SEV_batch3_c013,377,1.067306,1.0696447,1.0686685,1.0693367,1.0642039,0.0054408,1.0642039,0.0009147329,13.742441,3.1334344e-05,-0.0011728,1.8056111,0.00026375224,-0.39563203,0.66667783,0.0013576206,0.40244302,1.0691303,0.08326814,-9.144208e-06,-7.1576076,-8.7877106e-07,7.9611666e-05,-0.0031021
SEV_batch3_c014,143,1.0763919,1.0777442,1.0769619,1.0776124,1.0716274,0.0061168,1.0716274,0.00093340664,14.652084,4.812626e-05,-0.0010059,2.6866825,0.00027798835,-0.20392649,8.0692106e-11,9.976465e-06,1.0769619,1.0765731,0.056695845,7.699435e-06,-7.1119466,-9.517516e-07,0.00010382634,-0.0047645
SEV_batch3_c015,519,1.0693594,1.0712774,1.0705189,1.0709792,1.0677625,0.0035149,1.0677625,0.00069529616,11.6972475,1.6130303e-05,-0.0012218,0.633226,0.00028366438,-0.5035596,0.7013399,0.0013505381,0.36965233,1.071002,0.15776062,-9.567125e-06,-7.0943904,-6.6573085e-07,5.7671692e-05,-0.0015969
SEV_batch3_c016,568,1.0625579,1.0643399,1.0634793,1.0640136,1.0605524,0.0037875,1.0605524,0.00075987604,5.7375083,2.0257576e-05,-0.0012036,-0.07168431,0.00036122315,-0.4205767,0.64951396,0.0011653899,0.41434368,1.0638654,0.084389195,-7.647131e-06,-6.884449,-7.3472745e-07,6.656034e-05,-0.0020055
SEV_batch3_c018,591,1.0670015,1.0701538,1.0688549,1.0691738,1.0665783,0.0035755,1.0674672,0.00094745087,12.5829,-4.7040403e-06,-0.0011901,0.052787136,0.00026179242,-1.2728819,0.92833066,0.002943788,0.14188929,1.0702473,0.7057001,-2.757269e-05,-7.164086,-4.616076e-07,1.904968e-05,0.0004657
SEV_batch3_c019,904,1.0708553,1.0738997,1.0726999,1.0730015,1.0706265,0.0032732,1.0706265,0.0009463627,30.273289,2.311111e-06,-0.0001945,4.909551,0.00017622304,-0.9036632,0.94776046,0.0028826282,0.12630412,1.0740919,0.706944,-2.7565282e-05,-7.5078745,-4.4514542e-07,1.7394406e-05,-0.0002288
SEV_batch3_c020,660,1.0664401,1.068111,1.0674132,1.0678195,1.063777,0.0043339,1.063777,0.00065974693,24.12809,2.69e-05,-0.0003565,4.2319083,0.00017933823,-0.3412245,0.37564445,0.0012537475,0.69200414,1.0676535,0.043368254,-4.7596573e-06,-7.4926543,-6.436298e-07,6.024695e-05,-0.0026631
SEV_batch3_c021,409,1.0538316,1.0686967,1.0620372,1.0622308,1.0538316,0.0148651,1.0678786,0.0045894496,23.528358,-0.00014188889,-0.0013177,0.3509057,0.00019829442,1.4871631,1.0698884,0.014749096,1.3306081e-09,1.0700293,0.99081784,-0.00015825951,-7.405379,-3.6050233e-07,-0.00012184878,0.014047
SEV_batch3_c025,391,1.0643663,1.0654705,1.0647751,1.0651304,1.0600799,0.0053906,1.0600799,0.0008395697,8.323353,4.329697e-05,-0.001216,0.45563418,0.00029942632,-0.15129195,3.5857404e-11,3.5113555e-06,1.0647751,1.0642922,0.10807831,9.561772e-06,-7.04742,-7.994068e-07,9.030186e-05,-0.0042864
SEV_batch3_c026,673,1.074435,1.0758095,1.0750709,1.0754589,1.0709693,0.0048402,1.0709693,0.00073153386,12.782815,3.500707e-05,-0.0011992,0.7597582,0.00023991357,-0.22806041,1.3374564e-11,6.2304994e-06,1.0750709,1.0749676,0.006512202,2.0450818e-06,-7.2398906,-7.073406e-07,7.348648e-05,-0.0034657
SEV_batch3_c027,773,1.0627574,1.0644526,1.0636646,1.0640848,1.0592589,0.0051937,1.0592589,0.00077791745,16.255198,3.5338384e-05,-0.0001661,3.72054,0.00019067513,-0.2750575,0.11418746,0.0010981839,0.9495398,1.0637288,0.0022272966,-1.2718469e-06,-7.4394116,-7.9610453e-07,7.913471e-05,-0.0034985
SEV_batch3_c028,348,1.0340093,1.0526985,1.0445895,1.0448675,1.0340093,0.0186892,1.051274,0.005689925,10.674128,-0.0001743899,-0.0004079,2.685508,0.00014046075,1.6948988,1.0543249,0.018582558,1.5044674e-11,1.0544952,0.9902491,-0.00019615126,-7.7048903,-6.224768e-07,-0.00013328111,0.0172646
SEV_batch3_c029,734,1.0696349,1.0712008,1.0704473,1.0710952,1.0652004,0.0060004,1.0652004,0.0009575438,14.28259,4.479293e-05,-0.000209,3.3965504,0.0001951709,-0.24772681,1.6427092e-10,2.122075e-05,1.0704473,1.0700885,0.0458753,7.1049403e-06,-7.41917,-1.0240319e-06,0.000110532164,-0.0044345
SEV_batch3_c030,753,1.0710108,1.0723398,1.0716636,1.0720063,1.0674757,0.0048641,1.0674757,0.00070103095,21.378895,3.5708083e-05,-0.0001785,4.12017,0.00018654653,-0.21972808,0.09259922,0.0008537361,0.9791039,1.0717041,0.0010906876,-8.020468e-07,-7.4584255,-6.6969557e-07,6.683721e-05,-0.0035351
SEV_batch3_c031,112,1.0698149,1.0716417,1.0707667,1.070012,1.0674968,0.0041449,1.0674968,0.0007207497,14.44836,2.3415152e-05,-0.0010751,1.2268097,0.00022195074,-0.07836355,0.607389,0.0011032498,0.4637126,1.0711086,0.07351928,-6.7701367e-06,-7.3074865,-6.963095e-07,6.355712e-05,-0.0023181
SEV_batch3_c033,352,1.0609198,1.0629164,1.0621318,1.062553,1.0594152,0.0035012,1.0594152,0.000655415,12.337155,1.519798e-05,-0.0001953,3.0032146,0.00014512627,-0.5204921,0.73691976,0.001422523,0.3257359,1.0626664,0.21741273,-1.0586958e-05,-7.676508,-6.004705e-07,5.0060567e-05,-0.0015046
SEV_batch3_c034,133,1.0615493,1.0642781,1.0632159,1.0635159,1.0602307,0.0040474,1.0602307,0.00084001606,20.864653,1.3319192e-05,-0.0002805,3.739372,0.00018923967,-0.59862417,0.8659647,0.002143497,0.19817857,1.0641621,0.41462725,-1.8738243e-05,-7.445976,-6.1669135e-07,4.3547585e-05,-0.0013186
SEV_batch3_c036,863,1.0577667,1.0606048,1.0593433,1.0596076,1.0573761,0.0032287,1.0573761,0.00086849165,4.0882993,3.9454544e-06,-0.0002366,1.5056499,0.00013666309,-0.8249608,0.94265485,0.0021163134,0.117685325,1.0603604,0.44803444,-2.0138805e-05,-7.7286973,-6.3747865e-07,4.424654e-05,-0.0003906
SEV_batch3_c037,598,1.0483961,1.0586847,1.0494373,1.0497955,1.0410731,0.0176116,1.0489386,0.0018873137,8.391276,-5.479798e-06,-0.0087543,0.55024,0.0023610254,-1.6330962,0.101651,0.0016386362,0.94786954,1.0495226,0.0006692989,-1.6914786e-06,-5.2537985,-9.3652875e-07,9.289793e-05,0.0005425
SEV_batch3_c038,1681,1.0710695,1.0726566,1.0719545,1.0722337,1.0691597,0.0034969,1.0691597,0.00053502654,16.25039,1.9290908e-05,-0.0002178,3.3924131,0.00015694933,-0.3787248,0.49405286,0.0013726391,0.5782406,1.0723004,0.13656642,-6.8495115e-06,-7.608481,-4.4876032e-07,3.847528e-05,-0.0019098
SEV_batch3_c039,938,1.0495038,1.0515106,1.0505414,1.0511026,1.0464231,0.0050875,1.0464231,0.0008744197,10.464485,3.1118183e-05,-0.0002039,2.7225747,0.00016845626,-0.34166044,0.38402992,0.0010085419,0.66670513,1.0507393,0.016715452,-3.916439e-06,-7.5470257,-9.109168e-07,8.808616e-05,-0.0030807
SEV_batch3_c040,237,1.0617574,1.0638335,1.062951,1.0635291,1.0581568,0.0056767,1.0581568,0.00094021717,12.531536,3.6369696e-05,-0.00027,3.2227712,0.00020433193,-0.32978427,0.5019671,0.0009039662,0.5612107,1.0631826,0.01983144,-4.586883e-06,-7.3793273,-9.087161e-07,8.7193446e-05,-0.0036006
SEV_batch3_c041,621,1.0541531,1.0548838,1.0543224,1.0547957,1.0491925,0.0056913,1.0491925,0.00085364404,22.19895,5.010707e-05,-0.0001311,4.320659,0.00019218691,-0.11468447,7.810797e-12,5.909434e-07,1.0543224,1.05369,0.1792774,1.2521372e-05,-7.4325523,-7.8050783e-07,9.135267e-05,-0.0049606
SEV_batch3_c042,1341,1.0689646,1.0699885,1.0694823,1.0699682,1.0657128,0.0042757,1.0657128,0.0006020102,24.944399,3.2846463e-05,-0.000167,4.4301033,0.00016907853,-0.23584153,5.7745437e-11,1.2741221e-05,1.0694823,1.0692793,0.037129827,4.0186264e-06,-7.5438232,-6.034231e-07,6.4964355e-05,-0.0032518
SEV_batch3_c043,706,1.0724185,1.073334,1.0728472,1.0730871,1.0691668,0.0041672,1.0691668,0.00059497496,12.754944,3.2845455e-05,-0.0002023,2.929038,0.00016545923,-0.17054817,7.772717e-11,1.6881319e-05,1.0728472,1.0725867,0.06265259,5.1591787e-06,-7.562618,-5.281951e-07,5.8506885e-05,-0.0032517
SEV_batch3_c045,636,1.0711251,1.0721447,1.0714393,1.0720005,1.0688018,0.0033429,1.0688018,0.0005265492,7.8678746,2.3467677e-05,-0.001299,-0.066568494,0.00034224425,-0.27367368,1.8392138e-08,9.325366e-06,1.0714391,1.0713655,0.006410637,1.460501e-06,-6.931328,-4.8341803e-07,5.0285726e-05,-0.0023233
