cell_name,knee_cycle,cap_end,cap_max,cap_mean,cap_mid,cap_min,cap_range,cap_start,cap_std,dQ_kurtosis,dQ_mean,dQ_min,dQ_skewness,dQ_std,drop_ratio,exp_a,exp_b,exp_c,linear_intercept,linear_r2,linear_slope,log_var_dQ,quad_a,quad_b,total_drop
SEV_batch3_c003,600,1.0624182,1.0655342,1.0640869,1.0639188,1.0621042,0.00343,1.0622736,0.00096904824,5.432635,9.704698e-07,-0.0002782,1.6388451,0.0001480045,-0.912108,0.99556905,0.0028121914,0.069916375,1.065504,0.70338804,-1.8769466e-05,-7.65945,-2.0219143e-07,1.1761441e-05,-0.0001446
SEV_batch3_c004,441,1.0727028,1.075265,1.0740775,1.0743471,1.0717411,0.0035239,1.0717411,0.0008005457,7.782648,6.4543624e-06,-0.0002567,1.869029,0.00013050745,-0.630967,0.9827772,0.0020573738,0.09231052,1.0751013,0.5380121,-1.3560983e-05,-7.768729,-2.3534815e-07,2.1976588e-05,-0.0009617
SEV_batch3_c006,549,1.0330706,1.0630716,1.0487313,1.0484586,1.0330706,0.030001,1.0620248,0.008825859,6.2867203,-0.0001943235,-0.0004495,1.5177487,0.00014091255,1.1342896,1.0639814,0.028944394,1.9560913e-09,1.0641139,0.9991549,-0.00020374286,-7.7021008,-5.457875e-08,-0.00019550147,0.0289542
SEV_batch3_c007,389,1.0692197,1.070919,1.069905,1.0701083,1.0664694,0.0044496,1.0664694,0.0007151614,7.430643,1.845839e-05,-0.0025795,-0.042970985,0.0005413476,-0.24419469,0.61233985,0.0016731196,0.45807713,1.070424,0.17318363,-6.873319e-06,-6.5330477,-1.8455763e-07,2.0994885e-05,-0.0027503
SEV_batch3_c008,426,1.0653578,1.0687144,1.0674073,1.0677494,1.0636606,0.0050538,1.0636606,0.0010595388,16.516954,1.1390604e-05,-0.0002425,3.3896806,0.00016344895,-0.5849149,1.0106725,0.002401025,0.057947136,1.068636,0.4423881,-1.6275248e-05,-7.5732355,-3.5339528e-07,3.708744e-05,-0.0016972
SEV_batch3_c009,371,1.0716226,1.0733707,1.0725617,1.0728097,1.0683683,0.0050024,1.0683683,0.0007257117,18.938156,2.184094e-05,-0.0012162,1.4646385,0.00021203546,-0.26728058,0.75278926,0.0012788828,0.32025358,1.0730494,0.14857736,-6.460252e-06,-7.3471828,-2.420981e-07,3.0096562e-05,-0.0032543
SEV_batch3_c012,463,1.0747995,1.076943,1.0759387,1.0760754,1.0731678,0.0037752,1.0731678,0.0007344662,18.898598,1.09510065e-05,-0.0011964,1.6172141,0.00023289472,-0.43881553,0.90136606,0.0019596238,0.17545529,1.0768331,0.48778805,-1.1846672e-05,-7.265681,-1.8567277e-07,1.6189917e-05,-0.0016317
SEV_batch3_c013,377,1.0651497,1.0696447,1.0678633,1.068299,1.0642039,0.0054408,1.0642039,0.0014114345,20.859566,6.347651e-06,-0.0011728,2.365154,0.00022033932,-0.7690467,1.0697868,0.0036003354,3.68051e-10,1.0698125,0.62727904,-2.5816666e-05,-7.313816,-3.735925e-07,3.0595802e-05,-0.0009458
SEV_batch3_c015,519,1.0676892,1.0712774,1.0698688,1.0701382,1.0676461,0.0036313,1.0677625,0.0011267888,18.106422,-4.919463e-07,-0.0012218,0.9410945,0.00023463539,-1.0308541,1.0290129,0.0031234603,0.042461198,1.0714955,0.6855433,-2.1546117e-05,-7.259213,-2.7848648e-07,2.050534e-05,7.33e-05
SEV_batch3_c016,568,1.0616363,1.0643399,1.0630019,1.0631202,1.0605524,0.0037875,1.0605524,0.00094592146,7.493997,7.2744965e-06,-0.0012228,0.023811258,0.00033364532,-0.5778877,0.9725206,0.002428828,0.09166143,1.0641978,0.5256919,-1.5839072e-05,-6.9534297,-2.2060381e-07,1.74721e-05,-0.0010839
SEV_batch3_c018,591,1.0655507,1.0701538,1.0680035,1.0680302,1.0654415,0.0047123,1.0674672,0.0014570497,18.608856,-1.2862416e-05,-0.0011901,0.16346836,0.00021788951,-4.404086,1.0279846,0.004652148,0.042406388,1.0704216,0.90588474,-3.2027267e-05,-7.3235273,-1.19151295e-07,-1.4035422e-05,0.0019165
SEV_batch3_c019,904,1.0693344,1.0738997,1.0718181,1.0717785,1.0690509,0.0048488,1.0706265,0.001500154,40.936565,-8.671812e-06,-0.0001945,5.484195,0.00014983107,-2.1216147,1.0649298,0.0046299845,0.009349759,1.0743111,0.90844333,-3.302127e-05,-7.648796,-1.3775932e-07,-1.2219616e-05,0.0012921
SEV_batch3_c020,660,1.0650766,1.068111,1.0668724,1.0671766,1.063777,0.0043339,1.063777,0.00097152876,34.082466,8.722148e-06,-0.0003565,4.8948393,0.00015217536,-0.61771977,0.97197545,0.0026036575,0.096161105,1.0681535,0.5720226,-1.6969587e-05,-7.635311,-2.7418832e-07,2.4432851e-05,-0.0012996
SEV_batch3_c021,409,1.0459061,1.0686967,1.0579636,1.0578697,1.0458452,0.0228515,1.0678786,0.0069966977,31.346262,-0.00014746645,-0.0013177,0.45421538,0.00016798546,1.1952962,1.0700276,0.022720633,1.8690725e-09,1.0701452,0.9970429,-0.00016134631,-7.5494566,-8.146953e-08,-0.00014904441,0.0219725
SEV_batch3_c025,391,1.0630405,1.0654705,1.0644071,1.0650611,1.0600799,0.0053906,1.0600799,0.00091748574,8.311983,1.9869798e-05,-0.0012513,0.27336726,0.00031763455,-0.40564522,0.8943047,0.0013678056,0.17071375,1.0650269,0.15010908,-8.2094075e-06,-6.9961443,-3.9179267e-07,5.0951287e-05,-0.0029606
SEV_batch3_c026,673,1.0729222,1.0758095,1.0746024,1.0751121,1.0709693,0.0048402,1.0709693,0.0009333209,17.72106,1.3106712e-05,-0.0011992,1.0821911,0.00020351252,-0.52860385,0.99164486,0.0019673987,0.08393231,1.0755905,0.36866078,-1.3087403e-05,-7.3828177,-3.3242426e-07,3.7108664e-05,-0.0019529
SEV_batch3_c027,773,1.0609329,1.0644526,1.063044,1.0636321,1.0592589,0.0051937,1.0592589,0.0011481064,17.545933,1.1234899e-05,-0.00113,1.8930837,0.00020974696,-0.61721396,1.0151579,0.002721503,0.049266167,1.0644428,0.48824948,-1.8527298e-05,-7.356609,-3.842566e-07,3.9495448e-05,-0.001674
SEV_batch3_c028,348,1.0222561,1.0526985,1.0390483,1.0396079,1.0222561,0.0304424,1.051274,0.009320462,22.14038,-0.00019475033,-0.0013653,0.8676464,0.00018462325,1.4873822,1.0551106,0.030760532,1.3041819e-10,1.0552526,0.99419534,-0.000214626,-7.4674273,-3.697884e-07,-0.00015878794,0.0290178
SEV_batch3_c029,734,1.0675551,1.0712008,1.0698369,1.0704364,1.0652004,0.0060004,1.0652004,0.0012232909,18.33608,1.5803356e-05,-0.0012787,1.4797827,0.0002229387,-0.5502865,1.0199406,0.002303009,0.0510698,1.0710266,0.31111363,-1.57579e-05,-7.303629,-4.924892e-07,5.8607977e-05,-0.0023547
SEV_batch3_c030,753,1.0694482,1.0723398,1.0712171,1.0714923,1.0674757,0.0048641,1.0674757,0.0008929049,29.701538,1.3238255e-05,-0.0002902,4.6602325,0.00015986114,-0.50891304,0.96618843,0.0020497942,0.10601823,1.0722201,0.4149967,-1.3284234e-05,-7.592514,-2.9038256e-07,3.056353e-05,-0.0019725
SEV_batch3_c033,352,1.0591187,1.0629164,1.0614556,1.0617249,1.0591187,0.0037977,1.0594152,0.0011322979,17.855194,-1.9899328e-06,-0.0001953,3.4831076,0.00012432295,-1.1283717,1.0125409,0.0033002372,0.050583664,1.0631467,0.73367596,-2.2398652e-05,-7.8108974,-2.589494e-07,1.6702708e-05,0.0002965
SEV_batch3_c036,863,1.0557294,1.0606048,1.0584615,1.0585845,1.0556365,0.0049683,1.0573761,0.0014759194,5.989071,-1.1051678e-05,-0.0002366,1.7591074,0.00011950377,-2.3627112,1.0370638,0.004461832,0.023707911,1.0608019,0.82698506,-3.099706e-05,-7.845237,-2.4886046e-07,6.5808713e-06,0.0016467
SEV_batch3_c037,598,1.046622,1.0586847,1.0487777,1.0491574,1.0410731,0.0176116,1.0489386,0.0018274713,14.136589,-1.5547652e-05,-0.0087543,0.6900504,0.0019251534,-11.587757,0.9959412,0.002909891,0.0542841,1.0502449,0.21202129,-1.9433422e-05,-5.4310694,-3.929763e-07,3.9905997e-05,0.0023166
SEV_batch3_c038,1681,1.0699651,1.0726566,1.0714953,1.0716826,1.0691597,0.0034969,1.0691597,0.00080804585,19.600397,5.405369e-06,-0.0002785,3.3624043,0.00013875318,-0.6807642,0.9241656,0.0024391806,0.1484559,1.0726365,0.65603554,-1.5115019e-05,-7.715514,-1.8521573e-07,1.2852555e-05,-0.0008054
SEV_batch3_c039,938,1.0475334,1.0515106,1.0498846,1.0502292,1.0464231,0.0050875,1.0464231,0.0012088597,15.584775,7.451678e-06,-0.0002039,3.2564209,0.00014451663,-0.7082841,1.0366621,0.0028721387,0.014709702,1.0513918,0.5113904,-1.9964627e-05,-7.6801643,-3.635433e-07,3.4930414e-05,-0.0011103
SEV_batch3_c040,237,1.0599774,1.0638335,1.0622636,1.0627414,1.0581568,0.0056767,1.0581568,0.0012815173,18.838379,1.2218792e-05,-0.00027,3.8341155,0.00017370124,-0.6028879,1.0090495,0.003123221,0.05478812,1.0638589,0.50970453,-2.1129672e-05,-7.5203943,-3.7478077e-07,3.5462224e-05,-0.0018206
SEV_batch3_c041,621,1.0530735,1.0548838,1.0540864,1.0545735,1.0491925,0.0056913,1.0491925,0.00079938554,32.670635,2.604698e-05,-0.0001311,5.13247,0.00016254568,-0.2787586,0.53664887,0.00095033343,0.5176925,1.054345,0.034409434,-3.4245543e-06,-7.578049,-3.5461622e-07,5.0122497e-05,-0.003881
SEV_batch3_c042,1341,1.0680995,1.0699885,1.0692152,1.0695772,1.0657128,0.0042757,1.0657128,0.0006593912,29.609608,1.601812e-05,-0.0003126,4.446777,0.00014956594,-0.38238797,0.7560446,0.0013500388,0.3136807,1.0697323,0.20228909,-6.849177e-06,-7.6503344,-2.5996403e-07,3.240539e-05,-0.0023867
SEV_batch3_c043,706,1.0714632,1.073334,1.0725524,1.072924,1.0691668,0.0041672,1.0691668,0.00066636247,16.554285,1.541208e-05,-0.0002023,3.1710763,0.00014453796,-0.38880017,0.7478772,0.0014181905,0.32520536,1.0730897,0.2138727,-7.117004e-06,-7.680036,-2.59918e-07,3.2130614e-05,-0.0022964
SEV_batch3_c045,636,1.07044,1.0721447,1.0711788,1.0712155,1.0688018,0.0033429,1.0688018,0.0006016593,9.271059,1.0995302e-05,-0.001299,0.024642458,0.00032123964,-0.32124954,0.634526,0.0016854863,0.43718722,1.0717205,0.26664698,-7.1751e-06,-6.986342,-2.0001583e-07,2.302729e-05,-0.0016383
