cell_name,knee_cycle,cap_end,cap_max,cap_mean,cap_mid,cap_min,cap_range,cap_start,cap_std,dQ_kurtosis,dQ_mean,dQ_min,dQ_skewness,dQ_std,drop_ratio,exp_a,exp_b,exp_c,linear_intercept,linear_r2,linear_slope,log_var_dQ,quad_a,quad_b,total_drop
SEV_batch3_c001,585,1.0681363,1.0687399,1.068093,1.0683823,1.0642239,0.004516,1.0642239,0.00084215053,6.761731,7.98449e-05,-0.0002074,2.4888973,0.00024189125,-0.059157368,9.690843e-12,5.8971347e-07,1.068093,1.067369,0.23671739,2.8393066e-05,-7.2327595,-3.0278406e-06,0.00018281293,-0.0039124
SEV_batch3_c003,600,1.065057,1.0655342,1.0649829,1.0650327,1.0622736,0.0032606,1.0622736,0.0006429311,3.3145125,5.680408e-05,-0.000206,1.6727417,0.0001892149,0.0088072205,1.0485447e-11,7.477902e-07,1.0649829,1.0643305,0.32976913,2.5584499e-05,-7.4460893,-2.2069464e-06,0.00013813877,-0.0027834
SEV_batch3_c004,441,1.0749913,1.075265,1.074673,1.0747848,1.0717411,0.0035239,1.0717411,0.00068024744,4.17802,6.633061e-05,-0.0002481,1.7899616,0.00017129033,0.06784506,0.004564588,7.0616744e-14,1.0701084,1.0738455,0.47393996,3.2451597e-05,-7.532534,-2.03622e-06,0.00013629881,-0.0032502
SEV_batch3_c005,70,1.0534708,1.0540558,1.0535256,1.0535709,1.0500579,0.0039979,1.0500579,0.0006657124,11.552898,6.965102e-05,-0.0002397,2.9573743,0.00026090193,-0.028494166,4.0124667e-11,3.7150678e-06,1.0535256,1.053026,0.18038975,1.959296e-05,-7.1670456,-2.3175019e-06,0.00013778555,-0.0034129
SEV_batch3_c006,549,1.0537841,1.0630716,1.0588747,1.0585668,1.0537841,0.0092875,1.0620248,0.002915472,5.6750407,-0.00016817755,-0.0004323,2.0050657,0.00017879254,1.3830826,1.0306127,0.009576131,0.033180743,1.0639869,0.9847095,-0.00020047971,-7.4953012,-8.219761e-07,-0.00015855893,0.0082407
SEV_batch3_c007,389,1.0704235,1.070919,1.0702059,1.0706769,1.0664694,0.0044496,1.0664694,0.00093693106,5.5893245,8.069592e-05,-0.0025795,-0.17100084,0.0007062061,-0.06022579,0.0017133529,1.9317158e-13,1.0684925,1.069365,0.25795478,3.297516e-05,-6.302137,-2.8022166e-06,0.0001758882,-0.0039541
SEV_batch3_c008,426,1.0685687,1.0687144,1.0680554,1.0684638,1.0636606,0.0050538,1.0636606,0.0010190662,6.317095,0.00010016531,-0.0001612,2.379753,0.00023445814,0.021839608,0.02078885,1.3715807e-15,1.0472666,1.0668397,0.4557896,4.7675156e-05,-7.259869,-3.1059947e-06,0.00020608088,-0.0049081
SEV_batch3_c009,371,1.0730721,1.0733707,1.072815,1.0732933,1.0683683,0.0050024,1.0683683,0.0010128858,6.7851367,9.599592e-05,-0.0001518,2.493707,0.00023726687,-0.044913705,0.014043982,1.0599693e-14,1.058771,1.0717082,0.3824131,4.340446e-05,-7.249526,-3.2894525e-06,0.00021116654,-0.0047038
SEV_batch3_c010,102,1.0649273,1.0650008,1.0644274,1.0648519,1.0608749,0.0041259,1.0608749,0.00084827736,4.849045,8.270204e-05,-0.0013464,-0.18775992,0.0004197051,0.018959016,0.014180662,5.3800877e-15,1.0502467,1.063424,0.44807816,3.934796e-05,-6.754112,-2.3741304e-06,0.00016042861,-0.0040524
SEV_batch3_c011,145,1.0702467,1.0707607,1.0702477,1.070559,1.0673251,0.0034356,1.0673251,0.0006804095,9.938551,5.962449e-05,-0.0009908,1.5471482,0.0003048867,-0.09657071,3.341698e-11,3.231847e-06,1.0702477,1.0697216,0.19137809,2.0626425e-05,-7.031723,-2.540296e-06,0.00015018151,-0.0029216
SEV_batch3_c012,463,1.0766423,1.076943,1.0764863,1.0768077,1.0731678,0.0037752,1.0731678,0.0007285086,8.113661,7.0908165e-05,-0.0009325,1.7013799,0.0003115065,-0.04544081,4.3497952e-08,6.2021195e-07,1.0764863,1.0757588,0.31944746,2.8532633e-05,-7.013066,-2.519878e-06,0.00015704641,-0.0034745
SEV_batch3_c013,377,1.0693101,1.0696447,1.0689961,1.0694554,1.0642039,0.0054408,1.0642039,0.0010644806,10.493404,0.000104208164,-0.0001114,3.0919144,0.0002610384,-0.027668286,0.012291019,1.7124912e-14,1.0567051,1.0679028,0.3378834,4.2877426e-05,-7.166591,-3.6999552e-06,0.00023157515,-0.0051062
SEV_batch3_c014,143,1.0777076,1.0777442,1.0768613,1.0775471,1.0716274,0.0061168,1.0716274,0.0012551121,6.4242764,0.00012408571,-0.0010059,1.6653088,0.00037260482,0.02711286,0.03354065,5.5360776e-17,1.0433207,1.07525,0.5278336,6.318856e-05,-6.857503,-3.6460942e-06,0.00024913938,-0.0060802
SEV_batch3_c015,519,1.0710367,1.0712774,1.0708053,1.0710634,1.0677625,0.0035149,1.0677625,0.00071841746,8.780538,6.682041e-05,-0.0010976,0.8923851,0.0003080918,-0.008088703,7.6471685e-12,5.2182014e-07,1.0708053,1.0701195,0.29183006,2.6893627e-05,-7.0226398,-2.4886754e-06,0.00015381607,-0.0032742
SEV_batch3_c016,568,1.0639572,1.0643399,1.0637388,1.0641246,1.0605524,0.0037875,1.0605524,0.00083115674,7.7744203,6.9485715e-05,-0.0011618,-0.4932382,0.00028328813,-0.04686188,0.0047839805,8.167623e-14,1.0589548,1.0628442,0.37108406,3.5085413e-05,-7.0955434,-2.941974e-06,0.00018512609,-0.0034048
SEV_batch3_c017,63,1.0674373,1.069051,1.067146,1.0672332,1.0580338,0.0110172,1.0653081,0.001928123,33.940926,4.3453063e-05,-0.0109679,-5.439564,0.0016917787,0.10602047,5.6745364e-09,1.0749142e-05,1.067146,1.0669078,0.0048870803,9.340432e-06,-5.543313,1.9316858e-06,-8.917554e-05,-0.0021292
SEV_batch3_c018,591,1.0691702,1.0701538,1.0696019,1.0698812,1.0674672,0.0026866,1.0674672,0.00050917146,3.1058445,3.4755103e-05,-0.0001751,1.7944763,0.00015856422,-0.2945319,0.08925432,9.734427e-20,0.9803476,1.0695841,0.00038611176,6.9331094e-07,-7.59959,-2.0794225e-06,0.000106743864,-0.001703
SEV_batch3_c019,904,1.0730777,1.0738997,1.0734383,1.0738056,1.0706265,0.0032732,1.0706265,0.0005662514,15.782529,5.002449e-05,-0.0001945,3.7419686,0.00023262826,-0.22896418,0.09123397,0.0006452459,0.9822338,1.073469,0.00094445166,-1.2058872e-06,-7.266675,-2.2244335e-06,0.000112240225,-0.0024512
SEV_batch3_c020,660,1.0677623,1.068111,1.0675956,1.0679696,1.063777,0.0043339,1.063777,0.0008064012,14.255969,8.1332655e-05,-0.0001033,3.5822904,0.00022712721,-0.049444262,0.0005993839,2.5302668e-13,1.0669962,1.06677,0.33571833,3.2377713e-05,-7.2874618,-2.803396e-06,0.00017535091,-0.0039853
SEV_batch3_c021,409,1.0623268,1.0686967,1.0660408,1.0662822,1.0623268,0.0063699,1.0678786,0.0020252818,12.286012,-0.00011330204,-0.0013177,-0.029419152,0.00027106126,2.4776998,1.0261153,0.0065160305,0.043261275,1.0695101,0.9397771,-0.00013605213,-7.133865,-1.926469e-06,-3.7802223e-05,0.0055518
SEV_batch3_c025,391,1.0652844,1.0654705,1.0646344,1.0650537,1.0600799,0.0053906,1.0600799,0.0011179643,4.8706822,0.000106214284,-0.0001507,2.0533113,0.00023590634,0.04638305,0.030043738,1.0826063e-16,1.0345907,1.0631573,0.5591384,5.7928875e-05,-7.254521,-3.241792e-06,0.00022326026,-0.0052045
SEV_batch3_c026,673,1.075429,1.0758095,1.0751024,1.0754644,1.0709693,0.0048402,1.0709693,0.0009744927,5.7985206,9.1014284e-05,-0.0001458,2.2137687,0.0002256869,-0.007875242,0.01678108,4.843888e-15,1.0583215,1.07397,0.43257982,4.441393e-05,-7.2929873,-3.049457e-06,0.00019993624,-0.0044597
SEV_batch3_c027,773,1.0642054,1.0644526,1.0637746,1.064123,1.0592589,0.0051937,1.0592589,0.0010042827,7.057636,0.00010094898,-0.0001661,2.5948157,0.00024967376,0.016940441,0.01773725,2.9485261e-15,1.0460373,1.0626252,0.41957727,4.50785e-05,-7.205254,-3.0591045e-06,0.00020109283,-0.0049465
SEV_batch3_c028,348,1.0450525,1.0526985,1.0495275,1.0496676,1.0450525,0.007646,1.051274,0.002408353,5.371197,-0.00012696735,-0.0004079,2.0172167,0.00017653227,2.8731244,1.0357801,0.007744238,0.017747704,1.0536871,0.9553621,-0.00016312166,-7.506352,-2.0211749e-06,-6.004175e-05,0.0062214
SEV_batch3_c029,734,1.0710148,1.0712008,1.0703601,1.0708916,1.0652004,0.0060004,1.0652004,0.0012735223,6.52481,0.00011866123,-0.0001572,2.4358332,0.00024990874,0.021647455,0.03356464,5.898173e-17,1.0367955,1.0686802,0.5572772,6.58794e-05,-7.2044373,-3.7030284e-06,0.00025473384,-0.0058144
SEV_batch3_c030,753,1.0721097,1.0723398,1.0717626,1.0721382,1.0674757,0.0048641,1.0674757,0.00092703174,10.6081915,9.457143e-05,-0.0001785,3.0600808,0.00024354502,-0.0061126007,0.010462355,2.2120401e-14,1.0613002,1.0707631,0.37224245,3.919359e-05,-7.2268414,-3.0498418e-06,0.00019473552,-0.004634
SEV_batch3_c031,112,1.0710871,1.0716417,1.0710363,1.0714594,1.0674968,0.0041449,1.0674968,0.00084279565,4.689389,7.3271425e-05,-0.0002024,2.1326332,0.00018690663,-0.09395347,0.006750305,6.134207e-14,1.064286,1.0700883,0.40517646,3.717508e-05,-7.4567504,-2.9073472e-06,0.00018544978,-0.0035903
SEV_batch3_c033,352,1.0624685,1.0629164,1.0624493,1.0626384,1.0594152,0.0035012,1.0594152,0.00065874506,6.4120874,6.231225e-05,-0.0001309,2.3828046,0.00018246661,-0.05271159,1.8127147e-11,1.3503912e-06,1.0624493,1.0618392,0.2747648,2.3927947e-05,-7.477633,-2.3477944e-06,0.00014366546,-0.0030533
SEV_batch3_c034,133,1.0636199,1.0642781,1.0637515,1.064049,1.0602307,0.0040474,1.0602307,0.00071987434,11.962514,6.916735e-05,-0.0002193,3.04359,0.00024141103,-0.11237986,6.372231e-11,7.3145115e-06,1.0637515,1.0633111,0.11983842,1.7268801e-05,-7.2344856,-2.7436383e-06,0.00015719436,-0.0033892
SEV_batch3_c036,863,1.0596538,1.0606048,1.0599163,1.0602406,1.0573761,0.0032287,1.0573761,0.00070470205,2.6141822,4.6483674e-05,-0.0001929,1.4734021,0.00015722921,-0.2048525,7.568934e-11,8.408602e-06,1.0599163,1.0594789,0.12337711,1.7152615e-05,-7.6069336,-3.0788217e-06,0.00017417253,-0.0022777
SEV_batch3_c037,598,1.0498903,1.0550407,1.0495079,1.0501357,1.0410731,0.0139676,1.0489386,0.001958313,6.3092093,1.9422449e-05,-0.0087543,-0.060949914,0.0022422269,-0.20499542,0.033717573,1.7811768e-17,1.0157902,1.048182,0.14679505,5.1993047e-05,-5.2986407,-1.1849285e-06,0.00011242439,-0.0009517
SEV_batch3_c038,1681,1.0721389,1.0726566,1.0721763,1.0724512,1.0691597,0.0034969,1.0691597,0.00061393174,8.3283615,6.08e-05,-0.0002178,2.5968997,0.00020352946,-0.09488076,4.0798996e-11,3.898089e-06,1.0721763,1.0716825,0.20720501,1.9365454e-05,-7.3827453,-2.2640977e-06,0.00013483444,-0.0029792
SEV_batch3_c039,938,1.051094,1.0515106,1.0507379,1.0513349,1.0464231,0.0050875,1.0464231,0.0010944132,5.0678697,9.532653e-05,-0.0002039,1.9897513,0.00021051046,-0.049024798,0.019479694,2.1179178e-15,1.0312581,1.0494596,0.4368883,5.012727e-05,-7.3534527,-3.8618095e-06,0.00024707956,-0.004671
SEV_batch3_c040,237,1.0635437,1.0638335,1.0631706,1.0636543,1.0581568,0.0056767,1.0581568,0.0011966105,5.663584,0.00010993674,-0.0001291,2.367537,0.0002603412,-0.020118237,0.018086188,4.1549854e-15,1.0450844,1.0619081,0.3564756,4.950798e-05,-7.1689143,-4.10584e-06,0.0002589058,-0.0053869
SEV_batch3_c041,621,1.054782,1.0548581,1.0540924,1.0544939,1.0491925,0.0056656,1.0491925,0.0011432423,10.404237,0.00011407143,-8.93e-05,3.090299,0.00025306307,0.054344136,0.030200874,8.760719e-17,1.0238916,1.0525963,0.5484409,5.8669273e-05,-7.1935425,-3.271757e-06,0.00022552887,-0.0055895
SEV_batch3_c042,1341,1.0699254,1.0699885,1.0694512,1.0697879,1.0657128,0.0042757,1.0657128,0.00081536203,13.921068,8.597143e-05,-6.43e-05,3.586044,0.00021684135,0.033741504,0.015718756,4.103833e-15,1.0537325,1.0684205,0.5117179,4.0417857e-05,-7.327716,-2.3581442e-06,0.00016068322,-0.0042126
SEV_batch3_c043,706,1.0731298,1.073334,1.0727789,1.0730085,1.0691668,0.0041672,1.0691668,0.0008115946,6.7199063,8.087755e-05,-0.0002023,2.2644298,0.00021034235,0.031574566,0.0077946438,3.6261792e-14,1.0649843,1.0718664,0.40487406,3.578546e-05,-7.3541465,-2.5008337e-06,0.00016332798,-0.003963
SEV_batch3_c045,636,1.0721447,1.0721447,1.0714477,1.0719851,1.0688018,0.0033429,1.0688018,0.00067758345,5.098067,6.822245e-05,-0.001299,-0.3574577,0.00039667462,0.05013665,0.0047877384,4.3923368e-14,1.0666599,1.0706767,0.41471016,3.0237272e-05,-6.803131,-1.4415214e-06,0.000103754865,-0.0033429
